count,x,y,z
320,1892,1428,947
321,1875,1475,947
322,1825,1593,947
323,1896,1450,947
324,1827,1601,947
325,1844,1506,947
326,1827,1650,947
327,1875,1475,947
328,1856,1544,947
329,1935,1446,947
330,1902,1457,947
331,1905,1424,947
332,1904,1364,947
333,1846,1569,947
334,1895,1477,947
335,1807,1718,947
336,1876,1528,947
337,1876,1528,947
338,1887,1459,947
339,1958,1419,947
340,1885,1525,947
341,1856,1599,947
342,1886,1516,947
343,1856,1599,947
344,1807,1734,947
345,1845,1571,947
346,1883,1473,947
347,1816,1733,947
348,1826,1664,947
349,1835,1563,947
350,1888,1444,947
351,1847,1578,947
352,1915,1426,947
353,1901,1564,947
354,1867,1563,947
355,1828,1652,947
356,1838,1627,947
357,1864,1499,947
358,1899,1479,947
359,1826,1641,947
360,1884,1458,947
361,1856,1596,947
362,1944,1306,947
363,1795,1677,947
364,1837,1580,947
365,1804,1599,947
366,1897,1435,947
367,1828,1552,947
368,1844,1537,947
369,1825,1593,947
370,1846,1599,947
371,1898,1487,947
372,1787,1638,947
373,1896,1474,947
374,1874,1537,947
375,1826,1586,947
376,1894,1421,947
377,1906,1501,947
378,1826,1633,947
379,1834,1604,947
380,1895,1540,947
381,1813,1611,947
382,1856,1648,947
383,1834,1575,947
384,1895,1431,947
385,1833,1616,947
386,1866,1545,947
387,1904,1447,947
388,1846,1639,947
389,1902,1535,947
390,1893,1517,947
391,1826,1586,947
392,1844,1602,947
393,1883,1487,947
394,1893,1445,947
395,1884,1540,947
396,1822,1590,947
397,1833,1647,947
398,1905,1465,947
399,1895,1431,947
400,1816,1654,947
401,1843,1657,947
402,1895,1431,947
403,1916,1476,947
404,1802,1633,947
405,1873,1523,947
406,1878,1661,947
407,1875,1564,947
408,1804,1593,947
409,1854,1582,947
410,1904,1516,947
411,1841,1616,947
412,1882,1498,947
413,1835,1683,947
414,1875,1533,947
415,1874,1586,947
416,1892,1505,947
417,1910,1474,947
418,1923,1395,947
419,1854,1629,947
420,1884,1455,947
421,1833,1647,947
422,1836,1660,947
