count,x,y,z
273,5270,2816,1615
274,5272,2793,1478
275,5282,2778,1514
276,5301,2794,1481
277,5291,2810,1444
278,5290,2838,1382
279,5278,2827,1590
280,5287,2814,1545
281,5270,2816,1615
282,5309,2790,1332
283,5280,2800,1519
284,5288,2812,1494
285,5291,2785,1557
286,5319,2775,1369
287,5288,2812,1494
288,5280,2800,1519
289,5256,2796,1415
290,5275,2831,1558
291,5314,2789,1354
292,5286,2821,1367
293,5271,2839,1429
294,5293,2788,1399
295,5281,2790,1331
296,5265,2808,1392
297,5306,2828,1461
298,5293,2809,1396
299,5310,2868,1593
300,5298,2822,1529
301,5290,2810,1554
302,5303,2791,1490
303,5281,2823,1598
304,5273,2812,1624
305,5279,2825,1517
306,5242,2799,1432
307,5274,2817,1426
308,5271,2814,1542
309,5276,2787,1568
310,5265,2803,1532
311,5279,2825,1517
312,5279,2825,1517
313,5265,2803,1532
314,5265,2805,1451
315,5281,2759,1448
316,5262,2828,1588
317,5279,2800,1540
318,5304,2807,1562
319,5279,2802,1460
320,5308,2803,1463
321,5312,2819,1537
322,5279,2802,1460
323,5274,2852,1534
324,5332,2770,1438
325,5297,2819,1426
326,5294,2822,1526
327,5289,2787,1496
328,5269,2815,1504
329,5285,2811,1551
330,5318,2788,1499
331,5288,2807,1450
332,5279,2802,1460
333,5260,2807,1447
334,5299,2792,1487
335,5252,2800,1451
336,5247,2806,1455
337,5271,2786,1453
338,5271,2786,1453
339,5245,2786,1461
340,5266,2778,1447
341,5270,2813,1475
342,5254,2769,1483
343,5223,2788,1441
344,5284,2773,1419
345,5285,2794,1412
346,5234,2787,1391
347,5295,2778,1448
348,5233,2802,1434
349,5246,2835,1394
350,5235,2762,1371
351,5243,2760,1401
352,5261,2788,1415
353,5281,2775,1415
354,5264,2839,1491
355,5261,2804,1465
356,5271,2790,1421
357,5252,2795,1407
358,5251,2819,1428
359,5251,2858,1554
360,5241,2808,1451
361,5294,2821,1460
362,5289,2807,1384
363,5294,2800,1455
364,5297,2757,1395
365,5272,2763,1480
366,5241,2808,1451
367,5291,2758,1441
368,5281,2775,1457
369,5280,2756,1391
370,5243,2831,1400
371,5394,2963,1807
372,5253,2815,1438
373,5250,2796,1452
374,5253,2801,1397
375,5271,2786,1392
376,5250,2820,1466
377,5238,2861,1438
378,5274,2813,1368
379,5292,2803,1394
380,5244,2785,1400
381,5282,2819,1357
382,5232,2799,1437
383,5253,2801,1397
384,5255,2790,1417
385,5234,2820,1424
386,5255,2818,1357
387,5240,2813,1430
388,5282,2819,1357
389,5255,2818,1357
390,5244,2787,1314
391,5282,2819,1357
392,5232,2799,1437
393,5253,2815,1438
394,5278,2798,1447
395,5255,2790,1417
396,5245,2806,1379
397,5252,2812,1409
398,5284,2770,1421
399,5250,2796,1452
400,5261,2826,1404
401,5289,2842,1441
402,5240,2805,1473
403,5276,2771,1388
404,5271,2772,1355
405,5240,2813,1430
406,5278,2798,1447
407,5278,2798,1447
408,5243,2831,1400
409,5264,2802,1394
