count,x,y,z
291,3972,4925,1444
292,3977,4904,1436
293,3984,4870,1497
294,3976,4913,1390
295,3953,4927,1420
296,4007,4904,1407
297,4035,4843,1473
298,4038,4890,1439
299,4023,4869,1463
300,4073,4842,1536
301,4032,4937,1384
302,4115,4856,1408
303,4131,4864,1457
304,4153,4864,1424
305,4171,4877,1445
306,4202,4863,1471
307,4203,4852,1418
308,4243,4861,1531
309,4240,4870,1488
310,4261,4872,1454
311,4252,4844,1495
312,4362,4872,1551
313,4362,4897,1480
314,4412,4862,1511
315,4453,4804,1599
316,4417,4846,1577
317,4437,4848,1541
318,4434,4914,1547
319,4468,4822,1598
320,4460,4790,1570
321,4472,4808,1745
322,4477,4715,1910
323,4517,4729,1887
324,4551,4766,1791
325,4549,4773,1764
326,4514,4760,1702
327,4553,4759,1643
328,4593,4752,1776
329,4569,4775,1656
330,4569,4784,1720
331,4604,4720,1802
332,4590,4721,1756
333,4614,4763,1806
334,4643,4742,1844
335,4652,4763,1823
336,4690,4730,1816
337,4700,4758,1862
338,4710,4681,1805
339,4665,4797,1763
340,4704,4765,1756
341,4715,4789,1728
342,4742,4764,1771
343,4769,4756,1770
344,4778,4789,1707
345,4782,4727,1688
346,4807,4709,1801
347,4781,4732,1689
348,4791,4762,1735
349,4746,4762,1619
350,4781,4732,1689
351,4769,4770,1655
352,4784,4722,1724
353,4825,4666,1789
354,4776,4730,1694
355,4781,4671,1849
356,4785,4693,1901
357,4774,4755,1801
358,4839,4676,1898
359,4744,4824,1348
360,4701,4821,1335
361,4730,4747,1423
362,4774,4759,1509
363,4725,4767,1546
364,4750,4704,1567
365,4757,4686,1630
366,4764,4724,1643
367,4747,4711,1449
368,4775,4687,1490
369,4756,4628,1501
370,4736,4633,1532
371,4794,4641,1474
372,4803,4622,1547
373,4758,4613,1457
374,4829,4577,1634
375,4831,4567,1670
376,4736,4696,1180
377,4761,4651,1095
378,4844,4453,1776
379,4827,4489,1550
380,4885,4494,1531
381,4860,4499,1531
382,4863,4480,1514
383,4921,4498,1546
384,4901,4428,1671
385,4925,4424,1665
386,4898,4365,1668
387,4904,4347,1660
388,4906,4357,1620
389,4925,4350,1622
390,4920,4360,1586
391,4920,4360,1586
392,4963,4297,1557
393,4932,4292,1588
394,4930,4311,1597
395,4959,4239,1607
396,4956,4258,1621
397,4941,4225,1608
398,4981,4226,1635
399,4959,4229,1637
400,4999,4211,1630
401,4947,4142,1579
402,4974,4180,1647
403,4977,4089,1633
404,5009,4095,1770
405,4988,4049,1512
406,4921,4068,1478
407,4953,4022,1444
408,4949,4030,1419
409,4959,4067,1347
410,4892,4061,1214
411,4974,3943,1606
412,4912,3935,1497
413,4897,3930,1463
414,4948,3880,1469
415,4916,3856,1449
416,4926,3854,1353
417,4905,3814,1393
418,4925,3756,1288
419,4932,3784,1369
420,4927,3761,1347
421,4937,3711,1338
422,4933,3693,1363
